team_name,player_name,event_id,match_id,team_id,player_id,event_timestamp,qualifier_attendance_figure,qualifier_injured_player_id,qualifier_official_id,qualifier_offside_player_id,event_type,event_match_index,event_team_index,period_id,event_minute,event_second,event_x,event_y,qualifier_angle,qualifier_blocked_x,qualifier_blocked_y,qualifier_conditions,qualifier_end_cause,qualifier_gk_x,qualifier_gk_y,qualifier_goal_y,qualifier_goal_z,qualifier_injury_time_minutes,qualifier_length,qualifier_official_role_id,qualifier_opposite_team_index,qualifier_pass_end_x,qualifier_pass_end_y,qualifier_pitch_dryness,qualifier_position_id,qualifier_second_related_team_index,qualifier_temperature,qualifier_related_team_index,event_outcome,qualifier_kick_off,qualifier_aerial_foul,qualifier_argument,qualifier_assist,qualifier_assisted,qualifier_attacking_pass,qualifier_attempted_tackle,qualifier_awaiting_officials_decision,qualifier_back_heel,qualifier_back_pass,qualifier_ball_in_play,qualifier_ball_out_of_play,qualifier_big_chance,qualifier_block_by_hand,qualifier_blocked,qualifier_blocked_cross,qualifier_blocked_pass,qualifier_both_arms,qualifier_both_legs,qualifier_blocked_by_wall,qualifier_captain_change,qualifier_catch,qualifier_caught,qualifier_chipped,qualifier_clock_affecting,qualifier_collected,qualifier_corner_taken,qualifier_cross,qualifier_crowd_interaction,qualifier_crowd_trouble,qualifier_dangerous_play,qualifier_defender_block,qualifier_defensive,qualifier_deflected_save,qualifier_deflection,qualifier_denied_goal_scoring_opp,qualifier_dipping,qualifier_direct,qualifier_direct_corner,qualifier_direct_free_kick,qualifier_dissent,qualifier_dive,qualifier_dive_and_catch,qualifier_dive_and_deflect,qualifier_diving,qualifier_drinks_break,qualifier_duel,qualifier_elbow_violent_conduct,qualifier_encroachment,qualifier_end_of_offside,qualifier_entering_field,qualifier_excessive_celebration,qualifier_fair_play,qualifier_fast_break,qualifier_feet,qualifier_fingertip,qualifier_fire,qualifier_flick_on,qualifier_floodlight,qualifier_floodlight_failure,qualifier_follows_dribble,qualifier_follows_shot_blocked,qualifier_follows_shot_rebound,qualifier_foul,qualifier_foul_and_abusive_language,qualifier_free_kick_taken,qualifier_from_corner,qualifier_from_direct_free_kick,qualifier_from_free_kick,qualifier_from_shot_off_target,qualifier_from_throw_in,qualifier_game_end,qualifier_gk_hoof,qualifier_gk_kick_from_hands,qualifier_gk_start,qualifier_goal_disallowed,qualifier_goal_kick,qualifier_goal_line,qualifier_goal_measure,qualifier_goes_to_extra_time,qualifier_goes_to_penalties,qualifier_handball,qualifier_hands,qualifier_head,qualifier_headed_pass,qualifier_high_claim,qualifier_hit_bar,qualifier_hit_left_post,qualifier_hit_right_post,qualifier_hit_woodwork,qualifier_illegal_restart,qualifier_in_swinger,qualifier_indirect,qualifier_indirect_foul,qualifier_individual_play,qualifier_injury,qualifier_intentional_assist,qualifier_keeper_saved,qualifier_keeper_throw,qualifier_keeper_touched,qualifier_kit_change,qualifier_last_line,qualifier_launch,qualifier_lay_off,qualifier_leading_to_attempt,qualifier_leading_to_goal,qualifier_leaving_field,qualifier_left_arm,qualifier_left_foot,qualifier_left_leg,qualifier_lob,qualifier_long_ball,qualifier_low,qualifier_match_resumed,qualifier_match_suspended,qualifier_no_impact_on_timing,qualifier_no_players_on_posts,qualifier_not_past_goal_line,qualifier_not_retreating,qualifier_object_thrown_on_pitch,qualifier_obstruction,qualifier_off_the_ball_foul,qualifier_offensive,qualifier_offside,qualifier_one_on_one,qualifier_one_on_one_chip,qualifier_open_roof,qualifier_other_body_part,qualifier_other_reason,qualifier_out_of_play,qualifier_out_on_sideline,qualifier_out_swinger,qualifier_over_arm,qualifier_overhead,qualifier_overrun,qualifier_own_goal,qualifier_own_player,qualifier_own_shot_blocked,qualifier_parried_danger,qualifier_parried_safe,qualifier_penalty,qualifier_penalty_missed,qualifier_penalty_saved,qualifier_penalty_scored,qualifier_persistent_infringment,qualifier_player_comes_back,qualifier_player_goes_out,qualifier_player_on_far_post,qualifier_player_on_near_post,qualifier_players_on_both_posts,qualifier_professional_foul_handball,qualifier_professional_foul_last_man,qualifier_pull_back,qualifier_punch,qualifier_put_through,qualifier_reaching,qualifier_red_card,qualifier_referee_abuse,qualifier_referee_delay,qualifier_referee_injury,qualifier_referee_stop,qualifier_regular_play,qualifier_rescinded_card,qualifier_right_arm,qualifier_right_foot,qualifier_right_leg,qualifier_rising,qualifier_saved_off_line,qualifier_scramble,qualifier_second_assist,qualifier_second_assisted,qualifier_second_yellow,qualifier_serious_foul,qualifier_set_piece,qualifier_shirt_pull_holding,qualifier_shot_from_cross,qualifier_shove_push,qualifier_six_seconds_violation,qualifier_six_yard_blocked,qualifier_solo_run,qualifier_spectator_on_pitch,qualifier_spitting,qualifier_standing,qualifier_stooping,qualifier_straight,qualifier_strong,qualifier_swerve_left,qualifier_swerve_moving,qualifier_swerve_right,qualifier_switch_of_play,qualifier_tactical,qualifier_tap,qualifier_through_ball,qualifier_throw_in_taken,qualifier_time_wasting,qualifier_unchallenged,qualifier_unsporting_behaviour,qualifier_violent_conduct,qualifier_volley,qualifier_weak,qualifier_weather_problem,qualifier_yellow_card
Watford,Nathaniel Chalobah,65192431,826533,90,9290,2017-08-12 12:30:16.624,,,,,pass,5,3,1,0,1,50,50,2.5,,,,,,,,,,26,,,29.8,72,,,,,,t,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,José Holebas,65192432,826533,90,292891,2017-08-12 12:30:19.286,,,,,pass,6,4,1,0,3,29.7,71.5,5.6,,,,,,,,,,53.3,,,67.6,19.4,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Stefano Okaka,65192433,826533,90,22453,2017-08-12 12:30:22.827,,,,,aerial,7,5,1,0,7,67.8,16.3,,,,,,,,,,,,,3,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192434,826533,733,18157,2017-08-12 12:30:22.837,,,,,aerial,8,3,1,0,7,32.2,83.7,,,,,,,,,,,,,5,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192435,826533,733,18157,2017-08-12 12:30:23.334,,,,,pass,9,4,1,0,7,32.2,86.5,5.3,,,,,,,,,,15.3,,,40.7,68.2,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Nathaniel Chalobah,65192436,826533,90,9290,2017-08-12 12:30:24.254,,,,,pass,10,6,1,0,8,59.3,32.2,4.7,,,,,,,,,,20,,,58.7,2.8,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Daryl Janmaat,65192437,826533,90,12180,2017-08-12 12:30:26.86,,,,,pass,11,7,1,0,10,58.7,2.8,6.2,,,,,,,,,,1.6,,5,60.2,2.5,,,,,,f,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Sadio Mané,65192438,826533,733,2230,2017-08-12 12:30:26.96,,,,,blocked_pass,12,5,1,0,10,42,97.7,,,,,,,,,,,,,7,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Sadio Mané,65192439,826533,733,2230,2017-08-12 12:30:27.917,,,,,out,13,6,1,0,12,41.4,101.8,,,,,,,,,,,,,8,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Daryl Janmaat,65192440,826533,90,12180,2017-08-12 12:30:27.917,,,,,out,14,8,1,0,12,58.6,-1.8,,,,,,,,,,,,,6,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Daryl Janmaat,65192441,826533,90,12180,2017-08-12 12:30:34.517,,,,,pass,15,9,1,0,18,59.4,0,2.8,,,,,,,,,,39.8,,,23.2,15.9,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,
Watford,Younes Kaboul,65192442,826533,90,1157,2017-08-12 12:30:39.693,,,,,pass,16,10,1,0,24,21.1,27,1.5,,,,,,,,,,24.3,,,22,62.7,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Miguel Britos,65192443,826533,90,21080,2017-08-12 12:30:43.261,,,,,pass,17,11,1,0,27,23.6,62.1,4.8,,,,,,,,,,27.3,,,26.3,22.2,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Younes Kaboul,65192444,826533,90,1157,2017-08-12 12:30:47.702,,,,,pass,18,12,1,0,32,31.9,17.1,6.2,,,,,,,,,,72.6,,,100,11.3,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192445,826533,733,18157,2017-08-12 12:30:52.624,,,,,shield_ball_opp,19,7,1,0,37,0,0,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192446,826533,733,18157,2017-08-12 12:30:54.247,,,,,out,20,8,1,0,38,-1.2,90.6,,,,,,,,,,,,,13,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Younes Kaboul,65192447,826533,90,1157,2017-08-12 12:30:54.247,,,,,out,21,13,1,0,38,101.2,9.4,,,,,,,,,,,,,8,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Simon Mignolet,65192448,826533,733,16199,2017-08-12 12:31:04.909,,,,,pass,22,9,1,0,49,5,63,1.4,,,,,,,,,,14.7,,,6.8,84.4,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192449,826533,733,18157,2017-08-12 12:31:05.981,,,,,pass,23,10,1,0,50,6.8,84.4,4.6,,,,,,,,,,18.7,,,5.3,57,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Simon Mignolet,65192450,826533,733,16199,2017-08-12 12:31:08.597,,,,,foul,24,11,1,0,52,7.1,57.4,,,,,,,,,,,,,14,,,,,,,,t,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Stefano Okaka,65192451,826533,90,22453,2017-08-12 12:31:08.597,,,,,foul,25,14,1,0,52,92.9,42.6,,,,,,,,,,,,,11,,,,,,,,f,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Simon Mignolet,65192452,826533,733,16199,2017-08-12 12:31:33.165,,,,,pass,26,12,1,1,17,10.4,59.4,5.3,,,,,,,,,,17,,,19.7,38.9,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Joel Matip,65192453,826533,733,23129,2017-08-12 12:31:37.453,,,,,pass,27,13,1,1,21,26,38.8,5.9,,,,,,,,,,23.2,,,46.1,24.6,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Emre Can,65192454,826533,733,21074,2017-08-12 12:31:42.62,,,,,pass,28,14,1,1,26,70.7,13.7,5.7,,,,,,,,,,11.5,,,79.9,4.4,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Trent Alexander-Arnold,65192455,826533,733,635425,2017-08-12 12:31:43.814,,,,,pass,29,15,1,1,28,79.9,4.4,2.3,,,,,,,,,,13.4,,,71.7,19.5,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Emre Can,65192456,826533,733,21074,2017-08-12 12:31:47.509,,,,,pass,30,16,1,1,31,71.6,21.8,1.9,,,,,,,,,,36.8,,,59.1,72.4,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Alberto Moreno,65192457,826533,733,20360,2017-08-12 12:31:50.221,,,,,pass,31,17,1,1,34,59.2,73.6,0.9,,,,,,,,,,19.7,,,70.3,96.9,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Sadio Mané,65192458,826533,733,2230,2017-08-12 12:31:53.77,,,,,pass,32,18,1,1,37,70.3,96.9,3.2,,,,,,,,,,14.3,,,56.7,95,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Alberto Moreno,65192459,826533,733,20360,2017-08-12 12:31:56.189,,,,,pass,33,19,1,1,40,57,94.1,3.7,,,,,,,,,,31.8,,,31.3,69.4,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Dejan Lovren,65192460,826533,733,18157,2017-08-12 12:31:59.526,,,,,pass,34,20,1,1,43,31.3,69.4,4.8,,,,,,,,,,22.3,,,32.1,36.6,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Joel Matip,65192461,826533,733,23129,2017-08-12 12:32:05.445,,,,,pass,35,21,1,1,49,55.1,23.6,0.8,,,,,,,,,,22.8,,,69.5,48.7,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Younes Kaboul,65192462,826533,90,1157,2017-08-12 12:32:05.854,,,,,pass,36,15,1,1,50,29,54.6,5.2,,,,,,,,,,10.3,,,33.3,41,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Abdoulaye Doucouré,65192463,826533,90,19436,2017-08-12 12:32:07.974,,,,,ball_recovery,37,16,1,1,52,33.6,40.9,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Abdoulaye Doucouré,65192464,826533,90,19436,2017-08-12 12:32:08.726,,,,,pass,38,17,1,1,53,33.6,40.9,5.7,,,,,,,,,,11.1,,,42.3,31.6,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Nordin Amrabat,65192465,826533,90,17747,2017-08-12 12:32:11.181,,,,,pass,39,18,1,1,55,41.1,28.9,3.3,,,,,,,,,,11.9,,,29.9,26.1,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Daryl Janmaat,65192466,826533,90,12180,2017-08-12 12:32:12.894,,,,,pass,40,19,1,1,57,28.9,26.5,2.6,,,,,,,,,,24.8,,,8.7,45.5,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watford,Heurelho Gomes,65192467,826533,90,1149,2017-08-12 12:32:16.541,,,,,pass,41,20,1,2,0,7.1,39.2,6.1,,,,,,,,,,37.1,,,41.8,29.2,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liverpool,Sadio Mané,65192468,826533,733,2230,2017-08-12 12:32:20.253,,,,,ball_recovery,42,22,1,2,4,61.3,71.1,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
